LISTS READ BY SPEAKERS,,,,,,,,,,,,,,,,,,,,,
ARABIC SPEAKER RECOGNITION PROJECT ,,,,,,,,,,,,,,,"Type : A (Arab), NA (Non Arab)",,,,,,
101,NS250,250,N,CI,36,SAS_1_15,SAS_2_15,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_5,5_RWR_2_5,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
102,NS251,251,N,SN,25,SAS_1_16,SAS_2_16,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_6,5_RWR_2_6,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
103,NS252,252,N,LR,25,SAS_1_17,SAS_2_17,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_7,5_RWR_2_7,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
104,NS253,253,N,KE,26,SAS_1_18,SAS_2_18,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_8,5_RWR_2_8,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
105,NS254,254,N,PH,30,SAS_1_19,SAS_2_19,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_9,5_RWR_2_9,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
106,NS255,255,N,GW,22,SAS_1_20,SAS_2_20,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_10,5_RWR_2_10,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
107,NS256,256,N,PH,23,SAS_1_21,SAS_2_21,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_11,5_RWR_2_11,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
108,NS257,257,N,TH,27,SAS_1_22,SAS_2_22,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_12,5_RWR_2_12,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
109,NS259,259,N,ID,38,SAS_1_24,SAS_2_24,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_14,5_RWR_2_14,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
110,NS260,260,N,TG,25,SAS_1_25,SAS_2_25,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_15,5_RWR_2_15,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
111,NS261,261,N,BG,35,SAS_1_26,SAS_2_26,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_16,5_RWR_2_16,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
112,NS262,262,N,ID,28,SAS_1_27,SAS_2_27,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_17,5_RWR_2_17,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
113,NS263,263,N,ID,36,SAS_1_28,SAS_2_28,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_18,5_RWR_2_18,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
114,NS264,264,N,ID,30,SAS_1_29,SAS_2_29,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_19,5_RWR_2_19,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
115,S2,2,A,SA,24,SAS_1_2,SAS_2_2,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_2,5_RWR_2_2,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
116,S3,3,A,SA,24,SAS_1_3,SAS_2_3,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_3,5_RWR_2_3,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
117,S4,4,A,SA,24,SAS_1_4,SAS_2_4,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_4,5_RWR_2_4,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
118,S5,5,A,SA,25,SAS_1_5,SAS_2_5,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_5,5_RWR_2_5,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
119,S6,6,A,SA,23,SAS_1_6,SAS_2_6,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_6,5_RWR_2_6,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
120,S7,7,A,SA,23,SAS_1_7,SAS_2_7,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_7,5_RWR_2_7,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
121,S8,8,A,SA,24,SAS_1_8,SAS_2_8,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_8,5_RWR_2_8,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
122,S9,9,A,SA,22,SAS_1_9,SAS_2_9,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_9,5_RWR_2_9,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
123,S10,10,A,SA,25,SAS_1_10,SAS_2_10,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_10,5_RWR_2_10,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
124,S11,11,A,SA,24,SAS_1_11,SAS_2_11,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_11,5_RWR_2_11,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
125,S12,12,A,SA,24,SAS_1_12,SAS_2_12,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_12,5_RWR_2_12,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
126,S13,13,A,SA,22,SAS_1_13,SAS_2_13,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_13,5_RWR_2_13,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
127,S14,14,A,SA,22,SAS_1_14,SAS_2_14,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_14,5_RWR_2_14,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
128,S15,15,A,SA,23,SAS_1_15,SAS_2_15,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_15,5_RWR_2_15,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
129,S16,16,A,SA,23,SAS_1_16,SAS_2_16,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_16,5_RWR_2_16,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
130,S17,17,A,SA,24,SAS_1_17,SAS_2_17,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_17,5_RWR_2_17,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
131,S18,18,A,SA,24,SAS_1_18,SAS_2_18,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_18,5_RWR_2_18,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
132,S19,19,A,SA,24,SAS_1_19,SAS_2_19,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_19,5_RWR_2_19,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
133,S20,20,A,SA,24,SAS_1_20,SAS_2_20,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_20,5_RWR_2_20,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
134,S21,21,A,SA,22,SAS_1_21,SAS_2_21,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_21,5_RWR_2_21,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
135,S22,22,A,SA,21,SAS_1_22,SAS_2_22,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_22,5_RWR_2_22,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
136,S23,23,A,SA,22,SAS_1_23,SAS_2_23,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_23,5_RWR_2_23,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
137,S24,24,A,SA,22,SAS_1_24,SAS_2_24,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_24,5_RWR_2_24,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
138,S25,25,A,SA,22,SAS_1_25,SAS_2_25,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_25,5_RWR_2_25,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
139,S26,26,A,SA,21,SAS_1_26,SAS_2_26,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_26,5_RWR_2_26,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
140,S27,27,A,SA,24,SAS_1_27,SAS_2_27,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_27,5_RWR_2_27,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
141,S28,28,A,SA,27,SAS_1_28,SAS_2_28,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_28,5_RWR_2_28,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
142,S29,29,A,SA,20,SAS_1_29,SAS_2_29,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_29,5_RWR_2_29,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
143,S30,30,A,SA,20,SAS_1_30,SAS_2_30,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_30,5_RWR_2_30,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
144,S31,31,A,SA,21,SAS_1_31,SAS_2_31,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_31,5_RWR_2_31,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
145,S32,32,A,SA,21,SAS_1_32,SAS_2_32,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_32,5_RWR_2_32,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
146,S33,33,A,SA,20,SAS_1_33,SAS_2_33,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_33,5_RWR_2_33,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
147,S34,34,A,SA,22,SAS_1_34,SAS_2_34,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_34,5_RWR_2_34,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
148,S35,35,A,SA,21,SAS_1_35,SAS_2_35,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_35,5_RWR_2_35,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
149,S36,36,A,SA,19,SAS_1_36,SAS_2_36,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_1,5_RWR_2_1,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
150,S37,37,A,SA,20,SAS_1_37,SAS_2_37,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_2,5_RWR_2_2,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
151,S38,38,A,SA,21,SAS_1_38,SAS_2_38,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_3,5_RWR_2_3,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
152,S39,39,A,SA,22,SAS_1_39,SAS_2_39,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_4,5_RWR_2_4,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
153,S40,40,A,SA,25,SAS_1_40,SAS_2_40,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_5,5_RWR_2_5,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
154,S41,41,A,SA,22,SAS_1_41,SAS_2_41,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_6,5_RWR_2_6,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
155,S42,42,A,SA,20,SAS_1_42,SAS_2_42,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_7,5_RWR_2_7,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
156,S43,43,A,SA,21,SAS_1_43,SAS_2_43,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_8,5_RWR_2_8,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
157,S44,44,A,SA,20,SAS_1_44,SAS_2_44,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_9,5_RWR_2_9,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
158,S45,45,A,SA,22,SAS_1_45,SAS_2_45,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_10,5_RWR_2_10,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
159,S46,46,A,SA,21,SAS_1_46,SAS_2_46,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_11,5_RWR_2_11,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
160,S47,47,A,SA,22,SAS_1_47,SAS_2_47,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_12,5_RWR_2_12,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
161,S48,48,A,SA,20,SAS_1_1,SAS_2_1,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_13,5_RWR_2_13,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
162,S49,49,A,SA,20,SAS_1_2,SAS_2_2,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_14,5_RWR_2_14,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
163,S50,50,A,SA,25,SAS_1_3,SAS_2_3,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_15,5_RWR_2_15,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
164,S51,51,A,SA,22,SAS_1_4,SAS_2_4,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_16,5_RWR_2_16,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
165,S52,52,A,SA,21,SAS_1_5,SAS_2_5,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_17,5_RWR_2_17,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
166,S53,53,A,SA,24,SAS_1_6,SAS_2_6,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_18,5_RWR_2_18,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
167,S54,54,A,SA,21,SAS_1_7,SAS_2_7,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_19,5_RWR_2_19,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
168,S55,55,A,SA,20,SAS_1_8,SAS_2_8,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_20,5_RWR_2_20,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
169,S56,56,A,SA,22,SAS_1_9,SAS_2_9,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_21,5_RWR_2_21,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
170,S57,57,A,SA,21,SAS_1_10,SAS_2_10,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_22,5_RWR_2_22,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
171,S58,58,A,SA,22,SAS_1_11,SAS_2_11,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_23,5_RWR_2_23,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
172,S59,59,A,SA,22,SAS_1_12,SAS_2_12,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_24,5_RWR_2_24,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
173,S60,60,A,SA,21,SAS_1_13,SAS_2_13,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_25,5_RWR_2_25,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
174,S61,61,A,SA,20,SAS_1_14,SAS_2_14,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_26,5_RWR_2_26,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
175,S62,62,A,SA,21,SAS_1_15,SAS_2_15,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_27,5_RWR_2_27,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
176,S63,63,A,SA,21,SAS_1_16,SAS_2_16,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_28,5_RWR_2_28,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
177,S64,64,A,SA,23,SAS_1_17,SAS_2_17,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_29,5_RWR_2_29,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
178,S65,65,A,SA,23,SAS_1_18,SAS_2_18,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_30,5_RWR_2_30,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
179,S66,66,A,SA,22,SAS_1_19,SAS_2_19,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_31,5_RWR_2_31,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
180,S67,67,A,SA,21,SAS_1_20,SAS_2_20,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_32,5_RWR_2_32,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
181,S68,68,A,SA,21,SAS_1_21,SAS_2_21,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_33,5_RWR_2_33,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
182,S69,69,A,SA,20,SAS_1_22,SAS_2_22,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_34,5_RWR_2_34,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
183,S70,70,A,SA,22,SAS_1_23,SAS_2_23,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_35,5_RWR_2_35,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
184,S71,71,A,SA,20,SAS_1_24,SAS_2_24,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_1,5_RWR_2_1,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
185,S72,72,A,SA,30,SAS_1_25,SAS_2_25,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_2,5_RWR_2_2,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
186,S73,73,A,SA,21,SAS_1_26,SAS_2_26,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_3,5_RWR_2_3,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
187,S74,74,A,SA,20,SAS_1_27,SAS_2_27,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_4,5_RWR_2_4,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
188,S75,75,A,SA,21,SAS_1_28,SAS_2_28,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_5,5_RWR_2_5,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
189,S76,76,A,SA,24,SAS_1_29,SAS_2_29,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_6,5_RWR_2_6,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
190,S77,77,A,SA,21,SAS_1_30,SAS_2_30,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_7,5_RWR_2_7,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
191,S78,78,A,SA,22,SAS_1_31,SAS_2_31,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_8,5_RWR_2_8,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
192,S79,79,A,SA,23,SAS_1_32,SAS_2_32,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_9,5_RWR_2_9,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
193,S80,80,A,SA,21,SAS_1_33,SAS_2_33,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_10,5_RWR_2_10,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
194,S81,81,A,SA,25,SAS_1_34,SAS_2_34,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_11,5_RWR_2_11,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
195,S82,82,A,SA,21,SAS_1_35,SAS_2_35,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_12,5_RWR_2_12,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
196,S83,83,A,SA,23,SAS_1_36,SAS_2_36,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_13,5_RWR_2_13,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
197,S84,84,A,SA,23,SAS_1_37,SAS_2_37,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_14,5_RWR_2_14,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
198,S85,85,A,SA,23,SAS_1_38,SAS_2_38,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_15,5_RWR_2_15,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
199,S86,86,A,SA,19,SAS_1_39,SAS_2_39,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_16,5_RWR_2_16,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
200,S87,87,A,SA,22,SAS_1_40,SAS_2_40,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_17,5_RWR_2_17,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
201,S88,88,A,SA,20,SAS_1_41,SAS_2_41,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_18,5_RWR_2_18,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
202,S89,89,A,SA,20,SAS_1_42,SAS_2_42,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_19,5_RWR_2_19,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
203,S90,90,A,SA,24,SAS_1_43,SAS_2_43,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_20,5_RWR_2_20,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX3,10_QST_1,10_QST_2
204,S91,91,A,SA,22,SAS_1_44,SAS_2_44,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_21,5_RWR_2_21,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX1,10_QST_1,10_QST_2
205,S92,92,A,SA,23,SAS_1_45,SAS_2_45,2_FST,3_NUM,4_CWR_1,4_CWR_2,5_RWR_1_22,5_RWR_2_22,6_PAR_1,6_PAR_2,7_PDW_1,7_PDW_2,LST1,LSX2,10_QST_1,10_QST_2
