CLS_0001	الحمد لله رب العالمين والعاقبة للمتقين ولا عدوان الا على الظالمين
CLS_0236	نعم يوجد ارهاب ونعم يوجد متطرفون كم كان عددهم ولماذا لم لم يعالجوا اذا كان ينفعهم العلاج ولماذا لم يقضى عليهم اذا كان ينفعهم العقاب
CLS_0237	اذا الذي اريد ان انوه عليه وأن انبه اليه شعبنا الكريم
CLS_0238	اننا لا نترك الفرصة لمن يزايد ويساوم
CLS_0239	ويحرص على تقسيم حصص ومغانم ومناصب سيادية ومناصب غيرها لكي يشعر الشعب الليبي بأنه ينتقل من مرحلة إلى مرحلة اخرى دون عقاب ودون حساب
CLS_0240	يجب ان ننتبه جميعا ان الحل بيد الليبيين
CLS_0241	اما بنأخذ ايجابيات كل المراحل السابقة
CLS_0242	اذا وجدت الايجابيات في مراحل صخيرات فنعم بها واذا وجدت ايجابيات في الحوار الليبي الليبي والذي كنا ندعو اليه منذ البداية وتحققت بعض ملامحه الآن فنأخذ بها
CLS_0243	هناك أخيار في مؤسسات المجتمع المدني
CLS_0244	مؤسسات المجتمع المدني ومنظمات المجتمع المدني ومجالس الأعيان ومجالس الحكماء ومؤتمرات للوفاق
CLS_0245	قدمت عدة مشاريع ونخب سياسية وأخيار ايضا من افاضل في احزاب معينة همها الوطن وموجودة تعايش المشاكل داخل الوطن
CLS_0246	فهذا القرار يهمهم جميعا ويهمنا جميعا
CLS_0247	والذي اريد ان أؤكد عليه بان من يبرم اتفاقا سياسيا ويحرص ان يكون فيه هو
CLS_0248	من هو في فريق الحوار مع احترامي لمن كان في فريق الحوار او من هو في المؤتمر الوطني و أو من هو في مجلس النواب ونقطة التمسك تكون عندما يذكر اسمه
CLS_0249	نحن الذي ذكر في المجلس الرئاسي بالمؤتمر الوطني لم نبحث في آلية الأشخاص أو اختيار المعايير ولم يسمى اي عضو منا في المؤتمر الوطني لكي يكون عضوا في المجلس الرئاسي
CLS_0250	رغم ربما نحترمه في شخصه او في ثوابته في ثوابته ولكن عندما يختار من غيرنا او يختار من مبعوث الأمم المتحدة أو من بعثة الأمم المتحدة أو من أطراف اخرى فهو لا يمثل المؤتمر الوطني
CLS_0251	وعندما نقول لا يمثل المؤتمر الوطني لا يمثل الشعب الليبي
CLS_0252	لأننا نحن بالانتخاب وبقسمنا لليمين نحن في أرق في رقابنا وفي اعناقنا يجب ان نكون ممثلين للشعب الليبي جميعا
CLS_0253	أي واحد منا يمثل الشعب الليبي جميعا وكذلك يقع على عاتق السادة بأعضاء مجلس النواب طالما نتحمل هذه المسؤولية
CLS_0254	نفاجأ اخيرا ان بعض أعضاء مجلس النواب رغم اتكلم بالصفة ولا بالأشخاص يتغيبون عن مجلس النواب لمدة سنة ونصف ويقولون انهم مقاطعين ماذا يعني مقاطعين
CLS_0255	يا اما ان يكون انعقاد باطلا وانتهى مجلس النواب وهو يأخذ حكم المنعدم ويرجع إلى حالته الطبيعية
CLS_0256	يا اما ان يكون مقصرا في عدم حضوره في مجلس لجلسات مجلس النواب وهو الذي سبب بعدم انعقاد مجلس النواب انعقادا صحيحا او ان ينعقد في وقته
CLS_0257	وفي جانب يحترم المحكمة الدستورية ولكن عنما يصل الأمر الى اتفاق سياسي هو شريك فيه أو احد عناصره ويتم اختياره من بعثة الأمم المتحدة
CLS_0258	يحزم امره ويذهب إلى طبرق ويقسم اليمين بعد سنة ونصف ويبارك ذلك السيد كوبلر وبعثة الأمم المتحدة
CLS_0259	بالله يا السادة القانونيين الذين يسمعونني واجلهم واقدرهم والمتخصصين في الحكم في المحاكم الدستورية وفي القانون الدستوري يعطونا رأيهم في هذا الموضوع
CLS_0260	ليخرج لنا انسان متخصص من بعثة الأمم المتحدة في القانون الدستوري أو في العلاقات الدولية
CLS_0261	وبقول ما يتم الِآن صنيعته ببعثة الأمم المتحدة وفبركته للوصول إلى اتفاق
CLS_0262	ويعبر السيد كوبلر دائما بأن الاطراف وبأن الاكثرية وضحنا له عدد الأسماء
CLS_0263	عقدنا جلسات على الهواء مباشرة وصلت إلى اثنين وثمانون عضو
CLS_0264	يخرج بعض الأعضاء في فضائيات ويقول انا على اتصال بمعظم اعضاء المؤتمر الوطني والبقية المتشددة والتي ترفض الاتفاق لا يمكن ان تفوت عدد الاصبع اليد الواحدة
CLS_0265	فطالما ان الأكثرية موافقة على مجلس على الحكومة الوفاق وموافقة على المجلس الرئاسي وموافقة على مجلس الدولة
CLS_0266	والثوار جميعهم موافقون على مجلس الدولة وعلى نتيجة الصخيرات فلماذا التأخير
CLS_0267	لماذا التفكير في وضع ترتيبات امنية للدخول الى طرابلس لو قدر بأن قيل ان الحكومة مقرها في طبرق او في البيضة او في المرج
CLS_0268	هل يمكن ان تدرج نقطة متعلقة بالترتيبات الأمنية من المستحيل
CLS_0269	لماذا لأن العالم معترف بمجلس النواب ومجلس النواب عين السيد حفتر قائد عام للجيش الليبي والمؤسسة العسكرية ومتبني عملية الكرامة فكلهم تحت المشروعية
CLS_0270	أما طرابلس التي حمت السادة من اعضاء المؤتمر الوطني والسادة من الأحزاب والسادة من الأطراف الذين يدعوا انهم من فجر ليبيا وتحت حماية فجر ليبيا
CLS_0271	حموهم الثوار ويصفهم كوبلر بتضليل للرأي العام وبكل تبجح بأن طرابلس تحكمها مليشيات
CLS_0272	وهو عندما قدم إلى طرابلس زار النازحين وزار اسواق واستقبل في مطار معتيكة والسيد ليون استقبل اكثر من عشر مرات والسيد بانكيمون دخل طرابلس في بداية فجر ليبيا
CLS_0273	والاعضاء الفريق الأمني المصاحب للسيد ليون أو السيد كوبلر يدخلون طرابلس كما يدخلون بيوتهم في في في مدنهم
CLS_0274	بل بأمن اكثر وأمان لا احد يدعي بأن ليس هناك بعض الانفلات او بعض الاختطاف
CLS_0275	يقول السيد كوبلر يوم امس بأن طرابلس يكثر فيها الاغتيال والخطف وان المدارس موقوفة وأن الطلبة وأن عدد النازحين يصل إلى المليون ونصف
CLS_0276	وأن عدد الذين يحتاجون إلى مواد غذائية اثنين مليون عدد سكان ليبيا ستة مليون
CLS_0277	في يوم من الأيام عندما كنت في مؤتمر روما السيد وزير الخارجية التونسي السابق أو الأسبق داخل المؤتمر يقول ان عدد النازحين الليبيين في تونس مليون وثمانمائة الف
CLS_0278	تصوروا ان في تونس مليون وثمانمائة الف معناها في مصر كم وراجعت السيد وزير الخارجية الليبي في ذلك الوقت السيد محمد عبد العزيز لمراجعة السيد وزير التونسي من اين لك هذه المعلومات
CLS_0279	ولكنهم بالتأكيد يظهرون هذا الأرقام لكي ينالوا عليها مكافئات ومزايا وحوافز ودعم لدولهم وتحسب على الخيام وتحسب على المرضى وتحسب على التغذية
CLS_0280	وتدخل فيها العمولة وتدخل فيها الرشاوى ويدخل فيها وتدخل فيها السمسرة
CLS_0281	ليبيا دائما كبش فداء لتنظيم الإرهاب كما يدعي المسؤولون أو بعض المسؤولين في تونس بأن ليبيا دائما ملاذ الإرهاب
CLS_0282	وان حتى ما حدث بعدما يخرج الرئيس التونسي ويقول بأن عدد البطالة داخل تونس يصل إلى ست مئة ألف نسمة مائتان وخمسون ألف نسمة فقط من خريجي المعاهد العليا
CLS_0283	ويعرج على ذلك بأن هناك فيه مؤثرات خارجية وهي داعش على الحدود الليبية
CLS_0284	وكأن تونس ست مئة الف بطالة ليس لها علاقة بالمشكلة داخل تونس إلا بداعش وفي احد خطاباته يقول لدينا خمسة ألاف تونسي خارج تونس داعشيين
CLS_0285	وكل من تم القبض عليه في طرابلس او معظمهم او في زليطن او في مدن مختلفة داخل ليبيا او في سرت هم تونسيون اي فقط وبعض الجنسيات الأخرى
CLS_0286	ولم يقبض على اي ليبي داخل تونس ونحن هذا نقوله من باب التحدي للأجهزة الأمنية والمخابراتية والاستخباراتية في تونس ان تظهر لنا ذلك
CLS_0287	وطلبنا من الأشقاء في تونس ان يقدموا لنا دليلا
CLS_0288	طلبنا منهم ان يزاورونا مسؤوليهم في الأمن او في الجمارك او في الداخلية او في الاستخبارات او في المخابرات ولم يقوموا بذلك
CLS_0289	مجمل حديثي في هذا اليوم اريد ان أؤكد للعالم اجمع وهذا ليس من باب المزايدة ولا الخوف
CLS_0290	فإننا لا نخشى إلا الله سبحانه وتعالى نطمئن بداية كل الثوار
CLS_0291	ومؤسسات المجتمع المدني الذين اصدروا بيانات
CLS_0292	بأننا بحكم عضويتنا بالمؤتمر الوطني لن نقبل أي شيء يمس الشريعة الإسلامية والسيادة الوطنية
CLS_0293	نطمئن الشارع بأن الملاحظات التي تمسكنا بها في المؤتمر الوطني خلال جولات الحوار كشروط لقبول الاتفاق هي محددة وواضحة
CLS_0294	ولو تم الأخذ بها لما آلت الامور إلى ما وصلت اليه الآن
CLS_0295	ملاحظات المؤتمر ليست نفعية او مصلحية بل هي لحفظ السيادة والشريعة
CLS_0296	ونطمئن فعلا اننا ذهبنا للاستقرار
CLS_0297	لو كنا نبحث بالمؤتمر الوطني عن دور او منصب لقبلنا مباشرة الذهاب الى مجلس الدولة وتم التمديد لنا لمدة سنتين
CLS_0298	اوضحنا مرارا وتكرارا انه من الواجب علينا الحوار الليبي الليبي وهو الخيار الأوحد والاستراتيجي
CLS_0299	وكذلك من الواجب علينا تشريعيا عدم قبول اي مخرجات مفروضة دون ارادتنا
CLS_0300	بل كانت مخرجات بسبب عدم موافقتنا على هذه المدخلات
CLS_0301	جميع بياناتنا جميع بياناتنا بالمؤتمر الوطني العام والقرارات المتخذة بالخصوص وفي جميع لقاءاتنا
CLS_0302	اظهرنا تعاونا مع بعثة الأمم المتحدة في مرحلة رئاسة المبعوث السابق أو الحالي
CLS_0303	وبالتوازي تمسكنا بأن لا يمتد دورها لغير ما هو مناط لها من دور فني ولوجستي
CLS_0304	وتيسير للقاء الأطراف المتحاورة
CLS_0305	أكدنا ونؤكد بأن أي حل للوصول إلى حكومة توافقية تعبر عن إرادة كل الليبيين في الخروج من المأزق
CLS_0306	سواء كانت ترجمة لإيجابيات مراحل الحوار تحت رعاية الأمم المتحدة أو إيجابيات اللقاءات المباشرة في الحوار الليبي الليبي
CLS_0307	والذي كان هدفنا منذ البداية ولم تكن العرقلة من جانبنا أو الجهد الذي تبذله منظمات ومؤسسات المجتمع المدني
CLS_0308	ومجالس الأعيان والحكماء وروابط الشهداء وكافة الخيرين لم ولن نمانع بأن تكون اساسا لأي حل عاجل
CLS_0309	وللأمم المتحدة أن يكون دور دورا لها دور فاعل وموضوعي وعقلاني
CLS_0310	يكون متقيد بالمواثيق والأعراف الدولية في إطار احترام سيادة القانون واحترام القضاء وعدم السماح لأي تدخل أجنبي
CLS_0311	إذا مجمل الحديث لا يملك أحد عصا سحرية في يده
CLS_0312	نحن نتفهم حاجة المواطن إلى العيش الكريم ونحن نتمنى أن نستعجل في وضع حل عاجل للنازحين بالداخل والخارج
CLS_0313	نحن نتمنى أن نكون خارج المشهد السياسي القادم بالمؤتمر الوطني العام إذا ما تحقق لنا ثوابت نصل بها إلى أي حل
CLS_0314	يترجم ما نصبوا إليه جميعا إلى شكل أو اتفاق سياسي
CLS_0315	ماضون بإذن الله تعالى لترجمة إرادة الثوار الشرفاء لتفعيل المؤسسات الأمنية والعسكرية
CLS_0316	وللانطلاق إلى بناء الدولة الحديثة ولمكافحة الإرهاب والغلو والتطرف بكافة أنواعه وأشكاله
CLS_0317	مكافحة الهجرة الغير شرعية ترشيد الاستهلاك والإنفاق تقدير موارد الدولة
CLS_0318	التسريع في تحرير الحقول النفطية ومحاسبة كل من ساهم في خسران دولار واحد أو دينار واحد
CLS_0319	ليست المليارات التي ذاعت ضاعت بسبب ما تعرضت له الحقول والموانئ النفطية
CLS_0320	أعيد وأكرر بأننا عندما نقول ماضون يأخذنا في ذلك كبرياء الوطن ودفاعنا عن الدين
CLS_0321	وليس الكبر وليس الكبرياء الشخصي نحن مواطنون عاديون جئنا لمثل هذه المهمة وسنرجع إلى اهلينا بإذن الله سبحانه وتعالى
CLS_0322	لكي نخدم وطننا في مواقع أخرى احتراما لأجيال قادمة ووفاء لعهود قطعناها على أنفسنا
CLS_0323	وترحما على شهدائنا الأبرار وتحية لجرحانا في كل مكان
CLS_0324	ونسأل الله سبحانه وتعالى أن يجمع شمل شمل الليبيين جميعا
CLS_0325	ربنا لا تؤاخذنا إن نسينا أو اخطأنا
CLS_0326	ربنا ولا تحمل علينا إزرا كما حملته على الذين من قبلنا ربنا ولا تحملنا ما لا طاقة لنا به واعفوا عنا واغفر لنا وارحمنا
CLS_0327	أنت مولانا فانصرنا على القوم الكافرين أحييكم والسلام عليكم ورحمة الله وبركاته
